project_id,site,transect,survey_date,image_id,image_file,image_path,point_id,cpce_x,cpce_y,cpce_width,cpce_height,image_width,image_height,x_px,y_px,raw_code,raw_label,full_label,clean_label,label_class,major_category,ml_class,class_id,reviewer,notes,cpce_note_type,cpc_file,codefile_path,cpce_image_path,cpce_header_width,cpce_header_height,roi_x_min,roi_x_max,roi_y_min,roi_y_max,include_in_analysis,include_in_ml,color_hex
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,12,8937,3913,45342.36,28733.86,3023,1917,596,261,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#3399ff
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,13,5650,8609,45342.36,28733.86,3023,1917,377,574,P,P,Pavement,Pavement,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,14,5667,11250,45342.36,28733.86,3023,1917,378,751,CALG,CALG,Coralline algae,Coralline algae,subcategory,CORALLINE ALGAE (CA),CORALLINE ALGAE (CA),7,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#8b0000
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,15,6786,14280,45342.36,28733.86,3023,1917,452,953,P,P,Pavement,Pavement,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,16,5118,15192,45342.36,28733.86,3023,1917,341,1014,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#3399ff
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,17,7987,19756,45342.36,28733.86,3023,1917,532,1318,MICR,MICR,Microdictyon,Microdictyon,subcategory,MACROALGAE (MA),MACROALGAE (MA),4,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#33cc66
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,18,5103,21878,45342.36,28733.86,3023,1917,340,1460,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,19,8612,23840,45342.36,28733.86,3023,1917,574,1591,MICR,MICR,Microdictyon,Microdictyon,subcategory,MACROALGAE (MA),MACROALGAE (MA),4,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#33cc66
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,20,5603,26527,45342.36,28733.86,3023,1917,374,1770,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,21,9624,2648,45342.36,28733.86,3023,1917,642,177,CALG,CALG,Coralline algae,Coralline algae,subcategory,CORALLINE ALGAE (CA),CORALLINE ALGAE (CA),7,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#8b0000
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,22,12501,4152,45342.36,28733.86,3023,1917,833,277,CALG,CALG,Coralline algae,Coralline algae,subcategory,CORALLINE ALGAE (CA),CORALLINE ALGAE (CA),7,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#8b0000
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,23,9734,7831,45342.36,28733.86,3023,1917,649,522,PEME,PEME,Peyssonnelia megasorus,Peyssonnelia megasorus,subcategory,PEYSSONNELIACEAE,PEYSSONNELIACEAE,5,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#cc3366
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,24,11531,11337,45342.36,28733.86,3023,1917,769,756,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#3399ff
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,25,9554,11894,45342.36,28733.86,3023,1917,637,794,CALG,CALG,Coralline algae,Coralline algae,subcategory,CORALLINE ALGAE (CA),CORALLINE ALGAE (CA),7,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#8b0000
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,26,11587,16311,45342.36,28733.86,3023,1917,773,1088,PEYS,PEYS,Peyssonnelia,Peyssonnelia,subcategory,PEYSSONNELIACEAE,PEYSSONNELIACEAE,5,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#cc3366
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,27,11011,19066,45342.36,28733.86,3023,1917,734,1272,MFRN,MFRN,Orbicella franksi,Orbicella franksi,subcategory,CORAL (C),CORAL (C),0,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#ff4d4d
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,28,12274,21066,45342.36,28733.86,3023,1917,818,1405,MICR,MICR,Microdictyon,Microdictyon,subcategory,MACROALGAE (MA),MACROALGAE (MA),4,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#33cc66
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,29,12157,23289,45342.36,28733.86,3023,1917,811,1554,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,30,9228,27053,45342.36,28733.86,3023,1917,615,1805,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,31,17945,535,45342.36,28733.86,3023,1917,1196,36,MICR,MICR,Microdictyon,Microdictyon,subcategory,MACROALGAE (MA),MACROALGAE (MA),4,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#33cc66
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,32,15597,4309,45342.36,28733.86,3023,1917,1040,287,MICR,MICR,Microdictyon,Microdictyon,subcategory,MACROALGAE (MA),MACROALGAE (MA),4,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#33cc66
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,33,15028,6567,45342.36,28733.86,3023,1917,1002,438,PEYS,PEYS,Peyssonnelia,Peyssonnelia,subcategory,PEYSSONNELIACEAE,PEYSSONNELIACEAE,5,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#cc3366
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,34,17579,9896,45342.36,28733.86,3023,1917,1172,660,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#3399ff
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,35,16015,12515,45342.36,28733.86,3023,1917,1068,835,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#3399ff
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,36,16505,16400,45342.36,28733.86,3023,1917,1100,1094,MFRN,MFRN,Orbicella franksi,Orbicella franksi,subcategory,CORAL (C),CORAL (C),0,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#ff4d4d
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,37,14474,19174,45342.36,28733.86,3023,1917,965,1279,MFRN,MFRN,Orbicella franksi,Orbicella franksi,subcategory,CORAL (C),CORAL (C),0,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#ff4d4d
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,38,16600,22621,45342.36,28733.86,3023,1917,1107,1509,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,39,17894,23459,45342.36,28733.86,3023,1917,1193,1565,CALG,CALG,Coralline algae,Coralline algae,subcategory,CORALLINE ALGAE (CA),CORALLINE ALGAE (CA),7,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#8b0000
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,40,17130,28218,45342.36,28733.86,3023,1917,1142,1883,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,41,21752,2107,45342.36,28733.86,3023,1917,1450,141,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,42,22470,4171,45342.36,28733.86,3023,1917,1498,278,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,43,19956,7950,45342.36,28733.86,3023,1917,1330,530,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,44,21437,9781,45342.36,28733.86,3023,1917,1429,653,MFRN,MFRN,Orbicella franksi,Orbicella franksi,subcategory,CORAL (C),CORAL (C),0,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#ff4d4d
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,45,22051,14163,45342.36,28733.86,3023,1917,1470,945,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,46,22079,15800,45342.36,28733.86,3023,1917,1472,1054,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,47,20945,18408,45342.36,28733.86,3023,1917,1396,1228,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,48,18354,20593,45342.36,28733.86,3023,1917,1224,1374,MICR,MICR,Microdictyon,Microdictyon,subcategory,MACROALGAE (MA),MACROALGAE (MA),4,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#33cc66
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,49,22425,24895,45342.36,28733.86,3023,1917,1495,1661,CALG,CALG,Coralline algae,Coralline algae,subcategory,CORALLINE ALGAE (CA),CORALLINE ALGAE (CA),7,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#8b0000
